,timestamp,location,price,FirstName,LastName,CarID,CurrentEmploymentType,CurrentEmploymentTitle,Category
482,1/11/2014 20:46,Katerina's Cafe,57.6,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
483,1/12/2014 14:04,Hippokampos,12.57,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Uncertain
484,1/12/2014 20:48,Katerina's Cafe,87.09,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
485,1/13/2014 12:00,Bean There Done That,10.37,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
486,1/13/2014 13:40,Katerina's Cafe,8.29,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
487,1/13/2014 21:00,Katerina's Cafe,27.59,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
488,1/14/2014 7:54,Hallowed Grounds,19.99,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
489,1/14/2014 13:44,Guy's Gyros,16.35,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
490,1/14/2014 20:26,Katerina's Cafe,12.65,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
491,1/15/2014 13:35,Kalami Kafenion,26.17,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Uncertain
492,1/15/2014 20:33,Frydos Autosupply n' More,18.66,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,SpecialGoods
493,1/16/2014 7:54,Hallowed Grounds,7.22,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
494,1/16/2014 13:48,Gelatogalore,32.4,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
495,1/16/2014 19:45,Frydos Autosupply n' More,53.37,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,SpecialGoods
496,1/17/2014 7:52,Hallowed Grounds,18.6,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
497,1/17/2014 13:51,Kalami Kafenion,20.02,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Uncertain
498,1/18/2014 13:28,Guy's Gyros,27.4,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
499,1/18/2014 15:32,Frydos Autosupply n' More,361.54,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,SpecialGoods
500,1/18/2014 19:31,Katerina's Cafe,22.74,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
501,1/19/2014 20:05,Katerina's Cafe,33.79,Lidelse,Dedos,14.0,Engineering,Engineering Group Manager,Restaurant
502,1/6/2014 8:06,Brew've Been Served,18.24,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
503,1/6/2014 13:59,Katerina's Cafe,39.41,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
504,1/7/2014 12:00,Brewed Awakenings,64.84,Loreto,Bodrogi,15.0,Security,Site Control,Uncertain
505,1/7/2014 13:53,Hippokampos,51.69,Loreto,Bodrogi,15.0,Security,Site Control,Uncertain
506,1/7/2014 20:14,Guy's Gyros,62.33,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
507,1/8/2014 7:48,Brew've Been Served,32.92,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
508,1/8/2014 12:29,Frank's Fuel,65.34,Loreto,Bodrogi,15.0,Security,Site Control,SpecialGoods
509,1/8/2014 13:40,Guy's Gyros,77.9,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
510,1/8/2014 20:17,Frydos Autosupply n' More,182.56,Loreto,Bodrogi,15.0,Security,Site Control,SpecialGoods
511,1/9/2014 12:00,Jack's Magical Beans,6.0,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
512,1/9/2014 13:35,Katerina's Cafe,10.42,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
513,1/9/2014 20:45,Frydos Autosupply n' More,276.75,Loreto,Bodrogi,15.0,Security,Site Control,SpecialGoods
514,1/10/2014 8:09,Brew've Been Served,14.45,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
515,1/10/2014 13:35,Ouzeri Elian,35.24,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
516,1/10/2014 20:23,Guy's Gyros,37.37,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
517,1/11/2014 13:59,Gelatogalore,18.74,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
518,1/12/2014 19:32,Guy's Gyros,34.41,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
519,1/13/2014 13:48,Abila Zacharo,116.32,Loreto,Bodrogi,15.0,Security,Site Control,Uncertain
520,1/13/2014 19:27,Shoppers' Delight,216.43,Loreto,Bodrogi,15.0,Security,Site Control,Uncertain
521,1/14/2014 7:48,Brew've Been Served,6.45,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
522,1/14/2014 13:37,Hippokampos,19.07,Loreto,Bodrogi,15.0,Security,Site Control,Uncertain
523,1/14/2014 20:25,Guy's Gyros,10.85,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
524,1/15/2014 8:02,Brew've Been Served,15.58,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
525,1/15/2014 13:55,Gelatogalore,31.21,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
526,1/15/2014 20:59,Guy's Gyros,61.43,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
527,1/16/2014 8:02,Brew've Been Served,5.82,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
528,1/16/2014 13:45,Ouzeri Elian,12.47,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
529,1/16/2014 20:17,Guy's Gyros,25.78,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
530,1/17/2014 8:15,Brew've Been Served,3.09,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
531,1/17/2014 13:38,Guy's Gyros,39.14,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
532,1/17/2014 20:24,Guy's Gyros,8.54,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
533,1/18/2014 20:13,Katerina's Cafe,9.72,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
534,1/19/2014 20:25,Guy's Gyros,20.94,Loreto,Bodrogi,15.0,Security,Site Control,Restaurant
535,1/6/2014 8:06,Brew've Been Served,15.58,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
536,1/6/2014 13:52,Kalami Kafenion,22.31,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
537,1/6/2014 21:03,Albert's Fine Clothing,121.76,Minke,Mies,24.0,Security,Perimeter Control,Shop
538,1/7/2014 7:52,Brew've Been Served,3.0,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
539,1/7/2014 14:07,Katerina's Cafe,10.9,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
540,1/8/2014 8:18,Brew've Been Served,6.3,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
541,1/8/2014 13:57,Guy's Gyros,10.34,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
542,1/8/2014 19:48,Guy's Gyros,30.48,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
543,1/9/2014 8:00,Brew've Been Served,6.21,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
544,1/9/2014 13:56,Hippokampos,65.7,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
545,1/9/2014 21:09,Guy's Gyros,31.31,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
546,1/10/2014 8:17,Brew've Been Served,12.64,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
547,1/10/2014 13:53,Kalami Kafenion,24.3,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
548,1/10/2014 21:28,General Grocer,227.28,Minke,Mies,24.0,Security,Perimeter Control,Shop
549,1/11/2014 13:36,Hippokampos,103.38,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
550,1/11/2014 16:01,Albert's Fine Clothing,211.47,Minke,Mies,24.0,Security,Perimeter Control,Shop
551,1/13/2014 8:04,Brew've Been Served,16.05,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
552,1/13/2014 12:27,Hippokampos,17.17,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
553,1/14/2014 14:03,Abila Zacharo,24.87,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
554,1/14/2014 20:33,Frydos Autosupply n' More,42.72,Minke,Mies,24.0,Security,Perimeter Control,SpecialGoods
555,1/15/2014 8:01,Brew've Been Served,49.7,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
556,1/15/2014 14:02,Hippokampos,118.23,Minke,Mies,24.0,Security,Perimeter Control,Uncertain
557,1/15/2014 19:55,Guy's Gyros,31.04,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
558,1/16/2014 8:09,Brew've Been Served,17.44,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
559,1/16/2014 17:07,Gelatogalore,10.62,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
560,1/16/2014 20:25,Roberts and Sons,155.76,Minke,Mies,24.0,Security,Perimeter Control,Unknown
561,1/17/2014 8:13,Coffee Cameleon,14.99,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
562,1/17/2014 13:53,Katerina's Cafe,35.52,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
563,1/17/2014 21:07,Guy's Gyros,55.4,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
564,1/18/2014 19:32,Katerina's Cafe,33.41,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
565,1/19/2014 13:53,Katerina's Cafe,26.76,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
566,1/19/2014 20:30,Guy's Gyros,31.94,Minke,Mies,24.0,Security,Perimeter Control,Restaurant
567,1/6/2014 8:07,Brew've Been Served,5.66,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
568,1/6/2014 14:17,Katerina's Cafe,19.65,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
569,1/6/2014 20:09,Guy's Gyros,11.94,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
570,1/7/2014 8:18,Brew've Been Served,47.74,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
571,1/7/2014 14:09,Ouzeri Elian,59.51,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
572,1/7/2014 20:20,Frydos Autosupply n' More,312.73,Felix,Resumir,30.0,Security,Security Group Manager,SpecialGoods
573,1/8/2014 8:03,Brew've Been Served,10.15,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
574,1/8/2014 13:51,Abila Zacharo,30.85,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
575,1/8/2014 20:57,Guy's Gyros,10.28,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
576,1/9/2014 7:58,Brew've Been Served,19.47,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
577,1/9/2014 13:56,Guy's Gyros,8.87,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
578,1/9/2014 20:20,Frydos Autosupply n' More,31.24,Felix,Resumir,30.0,Security,Security Group Manager,SpecialGoods
579,1/10/2014 8:01,Brew've Been Served,5.31,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
580,1/10/2014 13:58,Hippokampos,39.89,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
581,1/10/2014 20:09,Guy's Gyros,29.81,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
582,1/11/2014 14:19,Abila Zacharo,45.2,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
583,1/11/2014 20:26,Frydos Autosupply n' More,261.0,Felix,Resumir,30.0,Security,Security Group Manager,SpecialGoods
584,1/12/2014 13:31,Guy's Gyros,34.74,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
585,1/12/2014 16:27,Ahaggo Museum,120.2,Felix,Resumir,30.0,Security,Security Group Manager,SpecialMeeting
586,1/13/2014 8:21,Brew've Been Served,13.19,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
587,1/13/2014 14:13,Guy's Gyros,12.76,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
588,1/13/2014 20:45,Shoppers' Delight,144.4,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
589,1/14/2014 8:13,Brew've Been Served,12.31,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
590,1/14/2014 13:57,Hippokampos,17.18,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
591,1/14/2014 20:43,Frydos Autosupply n' More,146.74,Felix,Resumir,30.0,Security,Security Group Manager,SpecialGoods
592,1/15/2014 8:14,Brew've Been Served,18.58,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
593,1/15/2014 14:13,Kalami Kafenion,28.82,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
594,1/16/2014 8:03,Brew've Been Served,16.67,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
595,1/16/2014 13:55,Abila Zacharo,8.43,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
596,1/16/2014 20:09,Guy's Gyros,28.27,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
597,1/17/2014 8:17,Brew've Been Served,5.29,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
598,1/17/2014 13:55,Guy's Gyros,32.31,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
599,1/17/2014 19:46,Guy's Gyros,16.83,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
600,1/18/2014 14:17,Kalami Kafenion,53.36,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
601,1/18/2014 20:07,General Grocer,108.49,Felix,Resumir,30.0,Security,Security Group Manager,Shop
602,1/19/2014 14:20,Abila Zacharo,47.8,Felix,Resumir,30.0,Security,Security Group Manager,Uncertain
603,1/19/2014 20:51,Guy's Gyros,39.6,Felix,Resumir,30.0,Security,Security Group Manager,Restaurant
604,1/6/2014 8:16,Brew've Been Served,14.97,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
605,1/6/2014 13:27,Abila Zacharo,50.14,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
606,1/7/2014 7:54,Brew've Been Served,11.92,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
607,1/7/2014 13:24,Kalami Kafenion,45.05,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
608,1/8/2014 8:16,Brew've Been Served,7.26,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
609,1/8/2014 13:38,Gelatogalore,50.36,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
610,1/8/2014 20:12,Ouzeri Elian,62.2,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
611,1/9/2014 8:14,Brew've Been Served,17.64,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
612,1/9/2014 13:47,Abila Zacharo,48.39,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
613,1/9/2014 20:24,Guy's Gyros,18.26,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
614,1/10/2014 8:01,Brew've Been Served,5.89,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
615,1/11/2014 20:04,Kalami Kafenion,50.2,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
616,1/12/2014 13:40,Gelatogalore,20.09,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
617,1/12/2014 15:24,Shoppers' Delight,86.22,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
618,1/12/2014 19:50,Gelatogalore,36.2,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
619,1/13/2014 8:07,Brew've Been Served,11.49,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
620,1/13/2014 13:21,Abila Zacharo,64.5,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
621,1/13/2014 20:42,Guy's Gyros,88.57,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
622,1/14/2014 8:03,Brew've Been Served,3.21,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
623,1/14/2014 13:59,Guy's Gyros,50.4,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
624,1/15/2014 7:49,Brew've Been Served,11.23,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
625,1/15/2014 13:27,Katerina's Cafe,55.6,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
626,1/15/2014 21:05,Guy's Gyros,27.01,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
627,1/16/2014 7:52,Brew've Been Served,12.67,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
628,1/16/2014 13:22,Abila Zacharo,64.71,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
629,1/16/2014 20:50,Shoppers' Delight,16.84,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
630,1/17/2014 8:23,Brew've Been Served,51.04,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
631,1/17/2014 13:38,Hippokampos,52.31,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
632,1/17/2014 20:21,Shoppers' Delight,289.33,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
633,1/18/2014 14:51,Ahaggo Museum,55.55,Kanon,Herrero,22.0,Security,Badging Office,SpecialMeeting
634,1/18/2014 20:01,Hippokampos,49.21,Kanon,Herrero,22.0,Security,Badging Office,Uncertain
635,1/19/2014 19:45,Guy's Gyros,23.21,Kanon,Herrero,22.0,Security,Badging Office,Restaurant
636,1/6/2014 8:23,Abila Airport,4540.08,Albina,Hafon,,Facilities,Truck Driver,transportation
637,1/6/2014 9:06,Kronos Pipe and Irrigation,242.21,Albina,Hafon,,Facilities,Truck Driver,Uncertain
638,1/6/2014 10:18,Maximum Iron and Steel,2859.51,Albina,Hafon,,Facilities,Truck Driver,Uncertain
639,1/6/2014 11:57,Carlyle Chemical Inc.,3959.66,Albina,Hafon,,Facilities,Truck Driver,SpecialGoods
640,1/6/2014 15:14,Abila Airport,777.06,Albina,Hafon,,Facilities,Truck Driver,transportation
641,1/13/2014 8:15,Abila Airport,3617.47,Albina,Hafon,,Facilities,Truck Driver,transportation
642,1/13/2014 8:58,Kronos Pipe and Irrigation,2892.74,Albina,Hafon,,Facilities,Truck Driver,Uncertain
643,1/13/2014 10:20,Maximum Iron and Steel,689.85,Albina,Hafon,,Facilities,Truck Driver,Uncertain
644,1/13/2014 12:00,Carlyle Chemical Inc.,1718.96,Albina,Hafon,,Facilities,Truck Driver,SpecialGoods
645,1/13/2014 12:55,Ouzeri Elian,19.82,Albina,Hafon,,Facilities,Truck Driver,Restaurant
646,1/6/2014 10:02,Nationwide Refinery,761.64,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
647,1/6/2014 11:33,Stewart and Sons Fabrication,2144.62,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
648,1/7/2014 10:11,Nationwide Refinery,1347.36,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
649,1/7/2014 11:31,Stewart and Sons Fabrication,1843.33,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
650,1/8/2014 10:14,Nationwide Refinery,3674.32,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
651,1/8/2014 11:58,Stewart and Sons Fabrication,1673.77,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
652,1/9/2014 10:16,Nationwide Refinery,674.28,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
653,1/9/2014 11:37,Stewart and Sons Fabrication,3544.0,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
654,1/10/2014 10:00,Nationwide Refinery,1552.82,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
655,1/10/2014 11:49,Stewart and Sons Fabrication,4074.1,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
656,1/13/2014 10:12,Nationwide Refinery,204.58,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
657,1/14/2014 10:03,Nationwide Refinery,965.72,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
658,1/14/2014 11:55,Stewart and Sons Fabrication,278.52,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
659,1/15/2014 10:14,Nationwide Refinery,1391.24,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
660,1/15/2014 11:44,Stewart and Sons Fabrication,4740.68,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
661,1/16/2014 10:16,Nationwide Refinery,1494.44,Cecilia,Morluniau,,Facilities,Truck Driver,SpecialGoods
662,1/16/2014 11:45,Stewart and Sons Fabrication,4543.31,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
663,1/17/2014 11:32,Stewart and Sons Fabrication,1753.17,Cecilia,Morluniau,,Facilities,Truck Driver,Uncertain
664,1/6/2014 12:00,Bean There Done That,10.28,Lars,Azada,2.0,Engineering,Engineer,Restaurant
665,1/6/2014 13:24,Guy's Gyros,15.44,Lars,Azada,2.0,Engineering,Engineer,Restaurant
666,1/6/2014 20:46,Hippokampos,21.33,Lars,Azada,2.0,Engineering,Engineer,Uncertain
667,1/7/2014 12:00,Bean There Done That,51.25,Lars,Azada,2.0,Engineering,Engineer,Restaurant
668,1/7/2014 13:20,Abila Zacharo,13.52,Lars,Azada,2.0,Engineering,Engineer,Uncertain
669,1/7/2014 20:02,Hippokampos,11.56,Lars,Azada,2.0,Engineering,Engineer,Uncertain
670,1/8/2014 12:00,Bean There Done That,17.45,Lars,Azada,2.0,Engineering,Engineer,Restaurant
671,1/8/2014 13:34,Abila Zacharo,14.41,Lars,Azada,2.0,Engineering,Engineer,Uncertain
672,1/8/2014 19:21,Hippokampos,10.52,Lars,Azada,2.0,Engineering,Engineer,Uncertain
673,1/9/2014 12:00,Bean There Done That,13.0,Lars,Azada,2.0,Engineering,Engineer,Restaurant
674,1/9/2014 13:43,Guy's Gyros,74.91,Lars,Azada,2.0,Engineering,Engineer,Restaurant
675,1/10/2014 12:00,Bean There Done That,15.39,Lars,Azada,2.0,Engineering,Engineer,Restaurant
676,1/10/2014 13:35,Gelatogalore,26.15,Lars,Azada,2.0,Engineering,Engineer,Restaurant
677,1/10/2014 19:46,Hippokampos,48.22,Lars,Azada,2.0,Engineering,Engineer,Uncertain
678,1/11/2014 20:23,Hippokampos,70.23,Lars,Azada,2.0,Engineering,Engineer,Uncertain
679,1/12/2014 19:29,Hippokampos,66.63,Lars,Azada,2.0,Engineering,Engineer,Uncertain
680,1/13/2014 12:00,Bean There Done That,7.93,Lars,Azada,2.0,Engineering,Engineer,Restaurant
681,1/13/2014 13:41,Gelatogalore,36.93,Lars,Azada,2.0,Engineering,Engineer,Restaurant
682,1/13/2014 20:42,Hippokampos,31.59,Lars,Azada,2.0,Engineering,Engineer,Uncertain
683,1/14/2014 12:00,Bean There Done That,7.28,Lars,Azada,2.0,Engineering,Engineer,Restaurant
684,1/14/2014 13:36,Guy's Gyros,13.27,Lars,Azada,2.0,Engineering,Engineer,Restaurant
685,1/14/2014 19:44,Hippokampos,39.64,Lars,Azada,2.0,Engineering,Engineer,Uncertain
686,1/15/2014 13:22,Guy's Gyros,14.37,Lars,Azada,2.0,Engineering,Engineer,Restaurant
687,1/15/2014 19:55,Hippokampos,13.02,Lars,Azada,2.0,Engineering,Engineer,Uncertain
688,1/16/2014 12:00,Bean There Done That,19.82,Lars,Azada,2.0,Engineering,Engineer,Restaurant
689,1/16/2014 13:36,Hippokampos,31.14,Lars,Azada,2.0,Engineering,Engineer,Uncertain
690,1/17/2014 8:08,Kronos Mart,286.24,Lars,Azada,2.0,Engineering,Engineer,Shop
691,1/17/2014 12:00,Bean There Done That,19.67,Lars,Azada,2.0,Engineering,Engineer,Restaurant
692,1/17/2014 13:38,Ouzeri Elian,14.01,Lars,Azada,2.0,Engineering,Engineer,Restaurant
693,1/18/2014 20:11,Hippokampos,72.5,Lars,Azada,2.0,Engineering,Engineer,Uncertain
694,1/19/2014 20:16,Hippokampos,78.96,Lars,Azada,2.0,Engineering,Engineer,Uncertain
695,1/6/2014 12:00,Bean There Done That,16.09,Felix,Balas,3.0,Engineering,Engineer,Restaurant
696,1/6/2014 13:46,Guy's Gyros,30.82,Felix,Balas,3.0,Engineering,Engineer,Restaurant
697,1/7/2014 13:46,Guy's Gyros,10.11,Felix,Balas,3.0,Engineering,Engineer,Restaurant
698,1/8/2014 12:00,Bean There Done That,12.07,Felix,Balas,3.0,Engineering,Engineer,Restaurant
699,1/8/2014 13:48,Hippokampos,28.79,Felix,Balas,3.0,Engineering,Engineer,Uncertain
700,1/8/2014 20:45,Albert's Fine Clothing,136.01,Felix,Balas,3.0,Engineering,Engineer,Shop
701,1/9/2014 13:41,Hippokampos,8.43,Felix,Balas,3.0,Engineering,Engineer,Uncertain
702,1/9/2014 21:38,Hippokampos,10.12,Felix,Balas,3.0,Engineering,Engineer,Uncertain
703,1/10/2014 12:00,Bean There Done That,3.92,Felix,Balas,3.0,Engineering,Engineer,Restaurant
704,1/10/2014 13:47,Guy's Gyros,31.5,Felix,Balas,3.0,Engineering,Engineer,Restaurant
705,1/11/2014 19:53,Hippokampos,67.37,Felix,Balas,3.0,Engineering,Engineer,Uncertain
706,1/12/2014 20:05,Hippokampos,78.21,Felix,Balas,3.0,Engineering,Engineer,Uncertain
707,1/13/2014 12:00,Bean There Done That,98.02,Felix,Balas,3.0,Engineering,Engineer,Restaurant
708,1/13/2014 13:42,Abila Zacharo,11.99,Felix,Balas,3.0,Engineering,Engineer,Uncertain
709,1/14/2014 12:00,Bean There Done That,19.37,Felix,Balas,3.0,Engineering,Engineer,Restaurant
710,1/14/2014 13:24,Kalami Kafenion,17.38,Felix,Balas,3.0,Engineering,Engineer,Uncertain
711,1/14/2014 20:50,Albert's Fine Clothing,228.72,Felix,Balas,3.0,Engineering,Engineer,Shop
712,1/15/2014 12:00,Bean There Done That,5.34,Felix,Balas,3.0,Engineering,Engineer,Restaurant
713,1/15/2014 13:45,Abila Zacharo,88.83,Felix,Balas,3.0,Engineering,Engineer,Uncertain
714,1/15/2014 20:10,Hippokampos,35.12,Felix,Balas,3.0,Engineering,Engineer,Uncertain
715,1/16/2014 12:00,Bean There Done That,12.33,Felix,Balas,3.0,Engineering,Engineer,Restaurant
716,1/16/2014 13:48,Kalami Kafenion,91.38,Felix,Balas,3.0,Engineering,Engineer,Uncertain
717,1/17/2014 12:00,Bean There Done That,8.21,Felix,Balas,3.0,Engineering,Engineer,Restaurant
718,1/17/2014 13:33,Gelatogalore,23.23,Felix,Balas,3.0,Engineering,Engineer,Restaurant
719,1/17/2014 21:58,Hippokampos,12.86,Felix,Balas,3.0,Engineering,Engineer,Uncertain
720,1/18/2014 18:39,Frank's Fuel,52.66,Felix,Balas,3.0,Engineering,Engineer,SpecialGoods
721,1/18/2014 19:39,Kalami Kafenion,71.14,Felix,Balas,3.0,Engineering,Engineer,Uncertain
722,1/19/2014 19:43,Hippokampos,101.25,Felix,Balas,3.0,Engineering,Engineer,Uncertain
723,1/6/2014 12:00,Brewed Awakenings,5.72,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
724,1/6/2014 13:27,Abila Zacharo,30.08,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
725,1/6/2014 20:52,Hippokampos,17.27,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
726,1/7/2014 12:00,Brewed Awakenings,12.17,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
727,1/7/2014 13:33,Abila Zacharo,52.72,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
728,1/7/2014 21:21,Hippokampos,35.85,Ingrid,Barranco,4.0,Executive,SVP/CFO,Uncertain
